fic,date,portret,portretx,n,country,currency
SGP,1988-01-19,-0.008849429,-0.008849429,15,SINGAPORE,SGD
SGP,1988-01-20,0.0045936281,0.0045936281,15,SINGAPORE,SGD
SGP,1988-01-21,-0.009390687,-0.009390687,15,SINGAPORE,SGD
SGP,1988-01-22,-0.01944687,-0.01944687,15,SINGAPORE,SGD
SGP,1988-01-25,0.0098549431,0.0098549431,15,SINGAPORE,SGD
SGP,1988-01-26,-0.005890445,-0.005890445,15,SINGAPORE,SGD
SGP,1988-01-27,-0.010849214,-0.010849214,15,SINGAPORE,SGD
SGP,1988-01-28,0.0085798788,0.0085798788,15,SINGAPORE,SGD
SGP,1988-01-29,0.0065541995,0.0065541995,15,SINGAPORE,SGD
SGP,1988-02-01,-0.014766939,-0.014766939,15,SINGAPORE,SGD
SGP,1988-02-02,-0.011715107,-0.011715107,15,SINGAPORE,SGD
SGP,1988-02-03,0.0036781736,0.0036781736,15,SINGAPORE,SGD
SGP,1988-02-04,-0.016892944,-0.016892944,15,SINGAPORE,SGD
SGP,1988-02-05,-0.011593898,-0.011593898,15,SINGAPORE,SGD
SGP,1988-02-08,-0.018523628,-0.018523628,15,SINGAPORE,SGD
SGP,1988-02-09,-0.006242553,-0.006242553,15,SINGAPORE,SGD
SGP,1988-02-10,0.005104631,0.005104631,15,SINGAPORE,SGD
SGP,1988-02-11,0.0154244825,0.0154244825,15,SINGAPORE,SGD
SGP,1988-02-12,0.0012247689,0.0012247689,15,SINGAPORE,SGD
SGP,1988-02-15,0.0104567577,0.0104567577,15,SINGAPORE,SGD
SGP,1988-02-16,0.0029999124,0.0029999124,15,SINGAPORE,SGD
SGP,1988-02-19,0.0036745406,0.0036745406,15,SINGAPORE,SGD
SGP,1988-02-22,0.0145960634,0.0145960634,15,SINGAPORE,SGD
SGP,1988-02-23,-0.001152824,-0.001152824,15,SINGAPORE,SGD
SGP,1988-02-24,-0.006594274,-0.006594274,15,SINGAPORE,SGD
SGP,1988-02-25,0.0019398734,0.0019398734,15,SINGAPORE,SGD
SGP,1988-02-26,0.0006814821,0.0006814821,15,SINGAPORE,SGD
SGP,1988-02-29,0.007221423,0.007221423,15,SINGAPORE,SGD
SGP,1988-03-01,0.0004950528,0.0004950528,15,SINGAPORE,SGD
SGP,1988-03-02,0.0003115368,0.0003115368,15,SINGAPORE,SGD
SGP,1988-03-03,0.0294150599,0.0294150599,15,SINGAPORE,SGD
SGP,1988-03-04,0.0157926342,0.0157926342,15,SINGAPORE,SGD
SGP,1988-03-07,-0.007520778,-0.007520778,15,SINGAPORE,SGD
SGP,1988-03-08,0.0031228466,0.0031228466,15,SINGAPORE,SGD
SGP,1988-03-09,0.0230445202,0.0230445202,15,SINGAPORE,SGD
SGP,1988-03-10,0.0126674116,0.0126674116,15,SINGAPORE,SGD
SGP,1988-03-11,-0.000184165,-0.000184165,15,SINGAPORE,SGD
SGP,1988-03-14,0.013645774,0.013645774,15,SINGAPORE,SGD
SGP,1988-03-15,-0.005979702,-0.005979702,15,SINGAPORE,SGD
SGP,1988-03-17,0.0105608351,0.0105608351,15,SINGAPORE,SGD
SGP,1988-03-18,0.0011429202,0.0011429202,15,SINGAPORE,SGD
SGP,1988-03-21,0.0072712636,0.0072712636,15,SINGAPORE,SGD
SGP,1988-03-22,-0.02175145,-0.02175145,15,SINGAPORE,SGD
SGP,1988-03-23,0.0060271735,0.0060271735,15,SINGAPORE,SGD
SGP,1988-03-24,-0.012952291,-0.012952291,15,SINGAPORE,SGD
SGP,1988-03-25,-0.016767732,-0.016767732,15,SINGAPORE,SGD
SGP,1988-03-28,-0.020092296,-0.020092296,15,SINGAPORE,SGD
SGP,1988-03-29,-0.007612919,-0.007612919,15,SINGAPORE,SGD
SGP,1988-03-30,0.0193096849,0.0193096849,15,SINGAPORE,SGD
SGP,1988-03-31,-0.011289611,-0.011289611,15,SINGAPORE,SGD
SGP,1988-04-04,-0.006783634,-0.006783634,15,SINGAPORE,SGD
SGP,1988-04-05,0.0049541763,0.0045220773,15,SINGAPORE,SGD
SGP,1988-04-06,0.0164404444,0.0164404444,15,SINGAPORE,SGD
SGP,1988-04-07,0.0092454408,0.0092454408,15,SINGAPORE,SGD
SGP,1988-04-08,-0.008495765,-0.008495765,15,SINGAPORE,SGD
SGP,1988-04-11,0.0033194558,0.0033194558,15,SINGAPORE,SGD
SGP,1988-04-12,-0.004509459,-0.004509459,15,SINGAPORE,SGD
SGP,1988-04-13,0.0191171799,0.0191171799,15,SINGAPORE,SGD
SGP,1988-04-14,-0.001740135,-0.001740135,15,SINGAPORE,SGD
SGP,1988-04-15,-0.03242797,-0.03242797,15,SINGAPORE,SGD
SGP,1988-04-18,0.0009221693,0.0009221693,15,SINGAPORE,SGD
SGP,1988-04-19,-0.006629449,-0.006629449,15,SINGAPORE,SGD
SGP,1988-04-20,0.0123922441,0.0123922441,15,SINGAPORE,SGD
SGP,1988-04-21,0.011016459,0.011016459,15,SINGAPORE,SGD
SGP,1988-04-22,0.0087453675,0.0087453675,15,SINGAPORE,SGD
SGP,1988-04-25,0.0067051721,0.0067051721,15,SINGAPORE,SGD
SGP,1988-04-26,-0.007745609,-0.008778507,15,SINGAPORE,SGD
SGP,1988-04-27,0.0123225698,0.0123225698,15,SINGAPORE,SGD
SGP,1988-04-28,0.0058182215,0.0058182215,15,SINGAPORE,SGD
SGP,1988-04-29,0.008087268,0.0076422869,15,SINGAPORE,SGD
SGP,1988-05-02,-0.000691659,-0.000691659,15,SINGAPORE,SGD
SGP,1988-05-03,0.0054006507,0.0054006507,15,SINGAPORE,SGD
SGP,1988-05-04,0.0042181299,0.0036789275,15,SINGAPORE,SGD
SGP,1988-05-05,-0.00143168,-0.003958288,15,SINGAPORE,SGD
SGP,1988-05-06,0.0015228452,0.0015228452,15,SINGAPORE,SGD
SGP,1988-05-09,-0.003217238,-0.003217238,15,SINGAPORE,SGD
SGP,1988-05-10,-0.00922659,-0.00922659,15,SINGAPORE,SGD
SGP,1988-05-11,-0.003937215,-0.003937215,15,SINGAPORE,SGD
SGP,1988-05-12,-0.008424097,-0.008424097,15,SINGAPORE,SGD
SGP,1988-05-13,0.0118103164,0.0118103164,15,SINGAPORE,SGD
SGP,1988-05-16,0.0030616239,0.0030616239,15,SINGAPORE,SGD
SGP,1988-05-17,0.0016786124,0.0016786124,15,SINGAPORE,SGD
SGP,1988-05-18,0.0044545424,0.0044545424,15,SINGAPORE,SGD
SGP,1988-05-19,-0.01212836,-0.013633144,15,SINGAPORE,SGD
SGP,1988-05-20,-0.004650784,-0.004650784,15,SINGAPORE,SGD
SGP,1988-05-23,-0.009379001,-0.009379001,15,SINGAPORE,SGD
SGP,1988-05-24,-0.004999545,-0.004999545,15,SINGAPORE,SGD
SGP,1988-05-25,0.0079996034,0.0079996034,15,SINGAPORE,SGD
SGP,1988-05-26,0.0135916172,0.0135916172,15,SINGAPORE,SGD
SGP,1988-05-27,0.0114737696,0.0114737696,15,SINGAPORE,SGD
SGP,1988-05-31,0.0118950258,0.0098322166,15,SINGAPORE,SGD
SGP,1988-06-01,0.003839467,0.003839467,15,SINGAPORE,SGD
SGP,1988-06-02,0.0115076921,0.0112284918,15,SINGAPORE,SGD
SGP,1988-06-03,0.011638612,0.011638612,15,SINGAPORE,SGD
SGP,1988-06-06,0.0177973266,0.0177973266,15,SINGAPORE,SGD
SGP,1988-06-07,-0.004971326,-0.004971326,15,SINGAPORE,SGD
SGP,1988-06-08,0.0046822169,0.003708577,15,SINGAPORE,SGD
SGP,1988-06-09,-0.001831484,-0.001831484,15,SINGAPORE,SGD
SGP,1988-06-10,0.0006290532,0.0006290532,15,SINGAPORE,SGD
SGP,1988-06-13,0.0014971073,0.0014971073,15,SINGAPORE,SGD
SGP,1988-06-14,-0.002362424,-0.002362424,15,SINGAPORE,SGD
SGP,1988-06-15,0.027769495,0.027769495,15,SINGAPORE,SGD
SGP,1988-06-16,0.0096262947,0.0096262947,15,SINGAPORE,SGD
SGP,1988-06-17,-0.009255587,-0.009255587,15,SINGAPORE,SGD
SGP,1988-06-20,0.0015278262,0.0015278262,15,SINGAPORE,SGD
SGP,1988-06-21,-0.014276302,-0.014276302,15,SINGAPORE,SGD
SGP,1988-06-22,0.0112148866,0.0112148866,15,SINGAPORE,SGD
SGP,1988-06-23,0.017965239,0.017965239,15,SINGAPORE,SGD
SGP,1988-06-24,0.001227239,0.001227239,15,SINGAPORE,SGD
SGP,1988-06-27,0.0007704643,0.0007704643,15,SINGAPORE,SGD
SGP,1988-06-28,-0.00076793,-0.00076793,15,SINGAPORE,SGD
SGP,1988-06-29,0.0018120935,0.0018120935,15,SINGAPORE,SGD
SGP,1988-06-30,0.0060680732,0.0060680732,15,SINGAPORE,SGD
SGP,1988-07-01,0.0073174961,0.0073174961,15,SINGAPORE,SGD
SGP,1988-07-04,-0.009664219,-0.009664219,15,SINGAPORE,SGD
SGP,1988-07-05,0.003901739,0.0030210891,15,SINGAPORE,SGD
SGP,1988-07-06,-0.004477037,-0.004477037,15,SINGAPORE,SGD
SGP,1988-07-07,-0.006803313,-0.006803313,15,SINGAPORE,SGD
SGP,1988-07-08,0.0012030311,0.0012030311,15,SINGAPORE,SGD
SGP,1988-07-11,0.0126590393,0.0119250316,15,SINGAPORE,SGD
SGP,1988-07-12,0.0057767943,0.0057767943,15,SINGAPORE,SGD
SGP,1988-07-14,0.0049627703,0.0049627703,15,SINGAPORE,SGD
SGP,1988-07-15,0.0064593473,0.0064593473,15,SINGAPORE,SGD
SGP,1988-07-18,0.0120636243,0.0120636243,15,SINGAPORE,SGD
SGP,1988-07-19,-0.008054601,-0.008054601,15,SINGAPORE,SGD
SGP,1988-07-20,0.0066441353,0.0066441353,15,SINGAPORE,SGD
SGP,1988-07-21,0.0146542902,0.0146542902,15,SINGAPORE,SGD
SGP,1988-07-22,-0.006809759,-0.006809759,15,SINGAPORE,SGD
SGP,1988-07-26,-0.00921059,-0.00921059,15,SINGAPORE,SGD
SGP,1988-07-27,0.0032621168,0.0032621168,15,SINGAPORE,SGD
SGP,1988-07-28,-0.002012959,-0.002012959,15,SINGAPORE,SGD
SGP,1988-07-29,0.0079698784,0.0079698784,15,SINGAPORE,SGD
SGP,1988-08-01,0.0258865437,0.0258865437,15,SINGAPORE,SGD
SGP,1988-08-02,0.0083316531,0.0083316531,15,SINGAPORE,SGD
SGP,1988-08-03,0.0125821817,0.0125821817,15,SINGAPORE,SGD
SGP,1988-08-04,-0.006019409,-0.006019409,15,SINGAPORE,SGD
SGP,1988-08-05,0.0010983679,0.0010983679,15,SINGAPORE,SGD
SGP,1988-08-08,0.0099279316,0.0099279316,15,SINGAPORE,SGD
SGP,1988-08-10,-0.041072133,-0.041072133,15,SINGAPORE,SGD
SGP,1988-08-11,-0.005108138,-0.005108138,15,SINGAPORE,SGD
SGP,1988-08-12,0.0000386767,0.0000386767,15,SINGAPORE,SGD
SGP,1988-08-15,-0.012577395,-0.012577395,15,SINGAPORE,SGD
SGP,1988-08-16,0.0027157985,0.0027157985,15,SINGAPORE,SGD
SGP,1988-08-17,0.0036345963,0.0036345963,15,SINGAPORE,SGD
SGP,1988-08-18,-0.027425598,-0.027425598,15,SINGAPORE,SGD
SGP,1988-08-19,-0.006670139,-0.006670139,15,SINGAPORE,SGD
SGP,1988-08-22,-0.00748545,-0.00748545,15,SINGAPORE,SGD
SGP,1988-08-23,-0.013029941,-0.013029941,15,SINGAPORE,SGD
SGP,1988-08-24,-0.001056338,-0.001056338,15,SINGAPORE,SGD
SGP,1988-08-25,0.0039671077,0.0039671077,15,SINGAPORE,SGD
SGP,1988-08-26,-0.021496766,-0.021496766,15,SINGAPORE,SGD
SGP,1988-08-29,-0.029364574,-0.029364574,15,SINGAPORE,SGD
SGP,1988-08-30,0.0103552387,0.0103552387,15,SINGAPORE,SGD
SGP,1988-08-31,0.0196489402,0.0196489402,15,SINGAPORE,SGD
SGP,1988-09-01,-0.006714194,-0.006714194,15,SINGAPORE,SGD
SGP,1988-09-02,0.008212361,0.008212361,15,SINGAPORE,SGD
SGP,1988-09-05,0.0169187546,0.0169187546,15,SINGAPORE,SGD
SGP,1988-09-06,-0.004603404,-0.004603404,15,SINGAPORE,SGD
SGP,1988-09-07,-0.000869277,-0.001889641,15,SINGAPORE,SGD
SGP,1988-09-08,0.0071737018,0.0071737018,15,SINGAPORE,SGD
SGP,1988-09-09,-0.002390532,-0.002390532,15,SINGAPORE,SGD
SGP,1988-09-12,-0.002561192,-0.002561192,15,SINGAPORE,SGD
SGP,1988-09-13,0.0006145823,-0.001025448,15,SINGAPORE,SGD
SGP,1988-09-14,0.0020393846,0.0020393846,15,SINGAPORE,SGD
SGP,1988-09-15,0.0069913221,0.0069913221,15,SINGAPORE,SGD
SGP,1988-09-16,-0.005428587,-0.005428587,15,SINGAPORE,SGD
SGP,1988-09-19,-0.007041756,-0.007041756,15,SINGAPORE,SGD
SGP,1988-09-20,-0.017285617,-0.017285617,15,SINGAPORE,SGD
SGP,1988-09-21,-0.001716835,-0.001716835,15,SINGAPORE,SGD
SGP,1988-09-22,0.0002455844,0.0002455844,15,SINGAPORE,SGD
SGP,1988-09-23,-0.009236646,-0.009236646,15,SINGAPORE,SGD
SGP,1988-09-26,-0.01719354,-0.01719354,15,SINGAPORE,SGD
SGP,1988-09-27,0.0038172077,0.0038172077,15,SINGAPORE,SGD
SGP,1988-09-28,0.0135044213,0.0135044213,15,SINGAPORE,SGD
SGP,1988-09-29,-0.003153223,-0.003556067,15,SINGAPORE,SGD
SGP,1988-09-30,0.0062865195,0.0062865195,15,SINGAPORE,SGD
SGP,1988-10-03,-0.00895096,-0.00895096,15,SINGAPORE,SGD
SGP,1988-10-04,-0.018918018,-0.018918018,15,SINGAPORE,SGD
SGP,1988-10-05,-0.003116239,-0.003116239,15,SINGAPORE,SGD
SGP,1988-10-06,0.0083863188,0.0083863188,15,SINGAPORE,SGD
SGP,1988-10-07,0.0153393711,0.0153393711,15,SINGAPORE,SGD
SGP,1988-10-10,0.0133113575,0.0133113575,15,SINGAPORE,SGD
SGP,1988-10-11,-0.000420485,-0.00114126,15,SINGAPORE,SGD
SGP,1988-10-12,-0.005425707,-0.005425707,15,SINGAPORE,SGD
SGP,1988-10-13,-0.011828542,-0.011828542,15,SINGAPORE,SGD
SGP,1988-10-17,0.009455099,0.009455099,15,SINGAPORE,SGD
SGP,1988-10-18,0.0106369178,0.0106369178,15,SINGAPORE,SGD
SGP,1988-10-19,0.0059597801,0.0059597801,15,SINGAPORE,SGD
SGP,1988-10-20,-0.000903848,-0.000903848,15,SINGAPORE,SGD
SGP,1988-10-21,0.0124110707,0.0124110707,15,SINGAPORE,SGD
SGP,1988-10-24,0.0094314347,0.0094314347,15,SINGAPORE,SGD
SGP,1988-10-25,-0.009702036,-0.009702036,15,SINGAPORE,SGD
SGP,1988-10-26,0.0058023757,0.0058023757,15,SINGAPORE,SGD
SGP,1988-10-27,0.0005787866,-0.000216468,15,SINGAPORE,SGD
SGP,1988-10-28,-0.00682671,-0.00682671,15,SINGAPORE,SGD
SGP,1988-10-31,0.0013793497,0.0013793497,15,SINGAPORE,SGD
SGP,1988-11-01,-0.009233395,-0.009233395,15,SINGAPORE,SGD
SGP,1988-11-02,-0.00483645,-0.00483645,15,SINGAPORE,SGD
SGP,1988-11-03,-0.001115513,-0.001115513,15,SINGAPORE,SGD
SGP,1988-11-04,-0.002054871,-0.002054871,15,SINGAPORE,SGD
SGP,1988-11-07,0.0009721645,0.0009721645,15,SINGAPORE,SGD
SGP,1988-11-09,0.0066068869,0.0066068869,15,SINGAPORE,SGD
SGP,1988-11-10,-0.019950187,-0.019950187,15,SINGAPORE,SGD
SGP,1988-11-11,0.0017815023,0.0017815023,15,SINGAPORE,SGD
SGP,1988-11-14,-0.016055016,-0.016055016,15,SINGAPORE,SGD
SGP,1988-11-15,-0.004476499,-0.004476499,15,SINGAPORE,SGD
SGP,1988-11-16,0.0013183958,0.0013183958,15,SINGAPORE,SGD
SGP,1988-11-17,-0.006970643,-0.006970643,15,SINGAPORE,SGD
SGP,1988-11-18,-0.005229427,-0.005229427,15,SINGAPORE,SGD
SGP,1988-11-21,0.0020234702,0.0020234702,15,SINGAPORE,SGD
SGP,1988-11-22,0.0060744108,0.0060744108,15,SINGAPORE,SGD
SGP,1988-11-23,0.0076326112,0.0076326112,15,SINGAPORE,SGD
SGP,1988-11-24,0.0095440267,0.0095440267,15,SINGAPORE,SGD
SGP,1988-11-25,-0.000741911,-0.000741911,15,SINGAPORE,SGD
SGP,1988-11-28,-0.006537118,-0.006537118,15,SINGAPORE,SGD
SGP,1988-11-29,0.0003973851,0.0003973851,15,SINGAPORE,SGD
SGP,1988-11-30,0.0012294396,0.0012294396,15,SINGAPORE,SGD
SGP,1988-12-01,0.0001283364,0.0001283364,15,SINGAPORE,SGD
SGP,1988-12-02,-0.006464242,-0.006464242,15,SINGAPORE,SGD
SGP,1988-12-05,-0.008726988,-0.008726988,15,SINGAPORE,SGD
SGP,1988-12-06,0.0022589575,0.0022589575,15,SINGAPORE,SGD
SGP,1988-12-07,0.003648446,0.003648446,15,SINGAPORE,SGD
SGP,1988-12-08,0.0017993021,0.0017993021,15,SINGAPORE,SGD
SGP,1988-12-09,0.0023245725,0.0023245725,15,SINGAPORE,SGD
SGP,1988-12-12,-0.001414722,-0.001414722,15,SINGAPORE,SGD
SGP,1988-12-13,0.0003563311,0.0003563311,15,SINGAPORE,SGD
SGP,1988-12-14,-0.001666142,-0.001666142,15,SINGAPORE,SGD
SGP,1988-12-15,0.002815587,0.002815587,15,SINGAPORE,SGD
SGP,1988-12-16,0.0006392132,0.0006392132,15,SINGAPORE,SGD
SGP,1988-12-19,0.0057847291,0.0057847291,15,SINGAPORE,SGD
SGP,1988-12-20,0.0049672412,0.0049672412,15,SINGAPORE,SGD
SGP,1988-12-21,-0.000155263,-0.000155263,15,SINGAPORE,SGD
SGP,1988-12-22,0.0014407821,0.0014407821,15,SINGAPORE,SGD
SGP,1988-12-23,0.0168964907,0.0168964907,15,SINGAPORE,SGD
SGP,1988-12-27,0.0135197463,0.0135197463,15,SINGAPORE,SGD
SGP,1988-12-28,0.013710184,0.013710184,15,SINGAPORE,SGD
SGP,1988-12-29,0.0014789439,0.0014789439,15,SINGAPORE,SGD
SGP,1988-12-30,-0.003637802,-0.003637802,15,SINGAPORE,SGD
SGP,1989-01-03,-0.003165272,-0.003165272,15,SINGAPORE,SGD
SGP,1989-01-04,-0.001550655,-0.001550655,15,SINGAPORE,SGD
SGP,1989-01-05,0.0087001819,0.0073439376,15,SINGAPORE,SGD
SGP,1989-01-06,0.0050412539,0.0050412539,15,SINGAPORE,SGD
SGP,1989-01-09,0.0260300661,0.0252134489,15,SINGAPORE,SGD
SGP,1989-01-10,0.0155499092,0.0155499092,15,SINGAPORE,SGD
SGP,1989-01-11,0.0092142729,0.0092142729,15,SINGAPORE,SGD
SGP,1989-01-12,0.0034822996,0.0034822996,15,SINGAPORE,SGD
SGP,1989-01-13,0.0019726513,0.0019726513,15,SINGAPORE,SGD
SGP,1989-01-16,0.007318353,0.007318353,15,SINGAPORE,SGD
SGP,1989-01-17,-0.001958542,-0.001958542,15,SINGAPORE,SGD
SGP,1989-01-18,-0.006528631,-0.006528631,15,SINGAPORE,SGD
SGP,1989-01-20,-0.002021632,-0.002021632,15,SINGAPORE,SGD
SGP,1989-01-23,0.0014359427,0.0014359427,15,SINGAPORE,SGD
SGP,1989-01-24,-0.004156145,-0.004156145,15,SINGAPORE,SGD
SGP,1989-01-25,0.0103740761,0.0103740761,15,SINGAPORE,SGD
SGP,1989-01-26,0.0036402542,0.0036402542,15,SINGAPORE,SGD
SGP,1989-01-27,0.0043586001,0.0043586001,15,SINGAPORE,SGD
SGP,1989-01-30,0.015608799,0.015608799,15,SINGAPORE,SGD
SGP,1989-01-31,-0.007351173,-0.007351173,15,SINGAPORE,SGD
SGP,1989-02-01,0.0009905474,0.0009905474,15,SINGAPORE,SGD
SGP,1989-02-02,-0.002414361,-0.002414361,15,SINGAPORE,SGD
SGP,1989-02-03,0.0046573952,0.002708813,15,SINGAPORE,SGD
SGP,1989-02-08,0.0127085362,0.0127085362,15,SINGAPORE,SGD
SGP,1989-02-09,0.0020079425,0.0020079425,15,SINGAPORE,SGD
SGP,1989-02-10,0.0051395484,0.0051395484,15,SINGAPORE,SGD
SGP,1989-02-13,-0.010866662,-0.010866662,15,SINGAPORE,SGD
SGP,1989-02-14,-0.015913897,-0.015913897,15,SINGAPORE,SGD
SGP,1989-02-15,0.0032544954,0.0032544954,15,SINGAPORE,SGD
SGP,1989-02-16,0.008316018,0.008316018,15,SINGAPORE,SGD
SGP,1989-02-17,-0.002440461,-0.002440461,15,SINGAPORE,SGD
SGP,1989-02-20,0.0031766764,0.0031766764,15,SINGAPORE,SGD
SGP,1989-02-21,-0.000706892,-0.000706892,15,SINGAPORE,SGD
SGP,1989-02-22,0.0068139803,0.0068139803,15,SINGAPORE,SGD
SGP,1989-02-23,0.0019869619,0.0019869619,15,SINGAPORE,SGD
SGP,1989-02-24,0.0018914632,0.0018914632,15,SINGAPORE,SGD
SGP,1989-02-27,-0.008810604,-0.008810604,15,SINGAPORE,SGD
SGP,1989-02-28,-0.010186812,-0.010186812,15,SINGAPORE,SGD
SGP,1989-03-01,-0.008717255,-0.008717255,15,SINGAPORE,SGD
SGP,1989-03-02,0.0041925711,0.0041925711,15,SINGAPORE,SGD
SGP,1989-03-03,0.0123552798,0.0123552798,15,SINGAPORE,SGD
SGP,1989-03-06,-0.000136609,-0.000136609,15,SINGAPORE,SGD
SGP,1989-03-07,0.0113291587,0.0113291587,15,SINGAPORE,SGD
SGP,1989-03-08,0.0073859737,0.0073859737,15,SINGAPORE,SGD
SGP,1989-03-09,0.0044580157,0.0044580157,15,SINGAPORE,SGD
SGP,1989-03-10,0.0032275421,0.0032275421,15,SINGAPORE,SGD
SGP,1989-03-13,0.0143916484,0.0143916484,15,SINGAPORE,SGD
SGP,1989-03-14,0.0041031751,0.0041031751,15,SINGAPORE,SGD
SGP,1989-03-15,0.0180109681,0.0180109681,15,SINGAPORE,SGD
SGP,1989-03-16,0.0011146429,0.0011146429,15,SINGAPORE,SGD
SGP,1989-03-17,0.0018163448,0.0018163448,15,SINGAPORE,SGD
SGP,1989-03-20,-0.012348311,-0.012348311,15,SINGAPORE,SGD
SGP,1989-03-21,0.0023833104,0.0023833104,15,SINGAPORE,SGD
SGP,1989-03-22,0.0108954284,0.0108954284,15,SINGAPORE,SGD
SGP,1989-03-23,0.0011340952,0.0006872012,15,SINGAPORE,SGD
SGP,1989-03-28,0.0026063536,0.0026063536,15,SINGAPORE,SGD
SGP,1989-03-29,0.0029935373,0.0029935373,15,SINGAPORE,SGD
SGP,1989-03-30,-0.005720056,-0.005720056,15,SINGAPORE,SGD
SGP,1989-03-31,0.0032915193,0.0032915193,15,SINGAPORE,SGD
SGP,1989-04-03,-0.012541532,-0.012541532,15,SINGAPORE,SGD
SGP,1989-04-04,0.0046288463,0.0043153118,15,SINGAPORE,SGD
SGP,1989-04-05,0.0019039617,0.0019039617,15,SINGAPORE,SGD
SGP,1989-04-07,-0.004231455,-0.004231455,15,SINGAPORE,SGD
SGP,1989-04-10,-0.002018764,-0.002018764,15,SINGAPORE,SGD
SGP,1989-04-11,0.0003546403,0.0003546403,15,SINGAPORE,SGD
SGP,1989-04-12,0.01999591,0.01999591,15,SINGAPORE,SGD
SGP,1989-04-13,0.0143792479,0.0143792479,15,SINGAPORE,SGD
SGP,1989-04-14,0.0083437438,0.0083437438,15,SINGAPORE,SGD
SGP,1989-04-17,0.0191781604,0.0191781604,15,SINGAPORE,SGD
SGP,1989-04-18,-0.0032371,-0.0032371,15,SINGAPORE,SGD
SGP,1989-04-19,-0.006477358,-0.006477358,15,SINGAPORE,SGD
SGP,1989-04-20,-0.005473899,-0.005473899,15,SINGAPORE,SGD
SGP,1989-04-21,-0.007145546,-0.007896147,15,SINGAPORE,SGD
SGP,1989-04-24,0.0055200425,0.0055200425,15,SINGAPORE,SGD
SGP,1989-04-25,-0.004487224,-0.004487224,15,SINGAPORE,SGD
SGP,1989-04-26,0.0102762322,0.0102762322,15,SINGAPORE,SGD
SGP,1989-04-27,0.0055213438,0.0038781557,15,SINGAPORE,SGD
SGP,1989-04-28,0.0053983016,0.0053983016,15,SINGAPORE,SGD
SGP,1989-05-02,0.0140427351,0.0134961564,15,SINGAPORE,SGD
SGP,1989-05-03,0.017858057,0.0157566762,15,SINGAPORE,SGD
SGP,1989-05-04,0.0088044054,0.0074458263,15,SINGAPORE,SGD
SGP,1989-05-05,0.0013208579,-0.000943734,15,SINGAPORE,SGD
SGP,1989-05-09,-0.001900558,-0.001900558,15,SINGAPORE,SGD
SGP,1989-05-10,0.0006303557,0.0006303557,15,SINGAPORE,SGD
SGP,1989-05-11,0.0010275262,0.0010275262,15,SINGAPORE,SGD
SGP,1989-05-12,0.0015540996,0.0015540996,15,SINGAPORE,SGD
SGP,1989-05-15,0.0165702467,0.0153994324,15,SINGAPORE,SGD
SGP,1989-05-16,0.0161578437,0.0161578437,15,SINGAPORE,SGD
SGP,1989-05-17,0.0002186039,0.0002186039,15,SINGAPORE,SGD
SGP,1989-05-18,0.0017041043,0.0017041043,15,SINGAPORE,SGD
SGP,1989-05-22,-0.01650538,-0.01650538,15,SINGAPORE,SGD
SGP,1989-05-23,0.0076337497,0.0076337497,15,SINGAPORE,SGD
SGP,1989-05-24,-0.01704045,-0.01704045,15,SINGAPORE,SGD
SGP,1989-05-25,-0.013201935,-0.013201935,15,SINGAPORE,SGD
SGP,1989-05-26,0.0121590767,0.0121590767,15,SINGAPORE,SGD
SGP,1989-05-29,0.0017716073,0.0017716073,15,SINGAPORE,SGD
SGP,1989-05-30,0.0071347878,0.0071347878,15,SINGAPORE,SGD
SGP,1989-05-31,-0.000135615,-0.000135615,15,SINGAPORE,SGD
SGP,1989-06-01,0.0153789322,0.0153789322,15,SINGAPORE,SGD
SGP,1989-06-02,0.0093657476,0.0093657476,15,SINGAPORE,SGD
SGP,1989-06-05,-0.019077792,-0.019077792,15,SINGAPORE,SGD
SGP,1989-06-06,-0.025794613,-0.026462866,15,SINGAPORE,SGD
SGP,1989-06-07,-0.017282383,-0.017282383,15,SINGAPORE,SGD
SGP,1989-06-08,-0.016508951,-0.016508951,15,SINGAPORE,SGD
SGP,1989-06-09,0.0238178411,0.0238178411,15,SINGAPORE,SGD
SGP,1989-06-12,0.0444409839,0.042529504,15,SINGAPORE,SGD
SGP,1989-06-13,0.0066122607,0.0066122607,15,SINGAPORE,SGD
SGP,1989-06-14,-0.00033478,-0.00033478,15,SINGAPORE,SGD
SGP,1989-06-15,-0.009894254,-0.009894254,15,SINGAPORE,SGD
SGP,1989-06-16,0.0073847977,0.0073847977,15,SINGAPORE,SGD
SGP,1989-06-19,0.005182997,0.005182997,15,SINGAPORE,SGD
SGP,1989-06-20,0.0005956862,0.0005956862,15,SINGAPORE,SGD
SGP,1989-06-21,-0.000570018,-0.000570018,15,SINGAPORE,SGD
SGP,1989-06-22,-0.003364956,-0.003364956,15,SINGAPORE,SGD
SGP,1989-06-23,-0.003242186,-0.003242186,15,SINGAPORE,SGD
SGP,1989-06-26,-0.000139839,-0.000139839,15,SINGAPORE,SGD
SGP,1989-06-27,0.0024165372,0.0024165372,15,SINGAPORE,SGD
SGP,1989-06-28,0.0082836713,0.0082836713,15,SINGAPORE,SGD
SGP,1989-06-29,0.0041988901,0.0041988901,15,SINGAPORE,SGD
SGP,1989-06-30,-0.005376798,-0.005376798,15,SINGAPORE,SGD
SGP,1989-07-03,-0.005891636,-0.005891636,33,SINGAPORE,SGD
